nb_factures,montant_ttc_total,montant_ttc_moyen,montant_ttc_max,montant_ttc_std,nb_avoirs,ratio_avoirs,anciennete_jours,nb_reglements,montant_reg_total,montant_reg_moyen,retard_moyen_jours,retard_max_jours,nb_retards_positifs,nb_retards_graves,taux_retard,nb_modes_distincts,ratio_encaissement,gouvernorat_code,nature_client_code,mode_paiement_code,label_risque
5,22570.131,1637.178,4289.765,587.05,0,-0.002,222,4,3934.703,1127.35,0.249,0,0,0,0.0,1,0.976,5,3,7,0
2,0.0,1726.854,5250.373,959.795,2,0.003,261,2,-3322.587,935.297,-0.397,0,0,0,0.0,1,0.0,6,15,1,0
1,6711.775,2287.789,5075.78,852.358,0,0.001,763,1,-4019.707,834.225,-57.274,-58,0,0,0.0,1,0.986,23,11,4,0
2,5514.521,3009.113,3589.262,706.462,0,0.005,547,3,-436.304,1329.338,0.285,0,0,0,0.001,1,0.679,11,11,1,0
3,19748.634,1137.953,2797.242,3583.689,0,0.457,443,6,8264.119,7265.403,-13.39,0,0,0,0.0,2,0.455,22,11,1,0
17,40382.017,658.935,495.998,201.84,1,0.441,703,9,6806.599,19.57,0.408,0,1,0,0.0,3,0.981,17,11,1,0
4,0.0,488.206,1032.32,611.822,1,0.467,302,12,1993.137,583.768,0.516,0,0,0,0.0,2,0.974,14,11,1,0
2,11265.136,5904.415,5630.264,728.965,0,0.007,326,1,999.843,598.762,-1.141,0,0,0,0.0,0,0.0,23,4,7,1
5,178577.727,5933.092,6842.787,1009.783,0,0.406,743,14,2266.798,3280.256,0.521,0,0,0,0.0,0,0.0,16,1,7,1
1,4321.011,643.025,2660.936,286.191,0,0.001,21,1,-9021.344,-284.054,1.403,0,0,0,0.0,0,0.0,17,15,7,1
12,22572.951,2305.021,2925.025,446.726,1,0.113,733,18,37678.173,3118.364,-28.368,0,0,0,0.0,2,0.987,12,4,1,0
13,34917.611,2099.778,9780.679,2334.075,0,-0.002,284,13,27245.036,932.508,-61.088,-17,0,0,0.0,2,1.05,13,4,4,0
14,2249.97,315.841,1068.649,908.446,0,0.0,747,1,2311.224,716.348,0.194,-1,0,0,0.0,0,1.079,10,10,1,1
13,83749.835,544.266,3589.546,409.723,4,0.163,759,6,43223.154,994.903,-6.018,0,1,0,0.0,2,0.748,1,16,3,0
5,0.0,310.284,1915.082,949.706,1,0.209,778,1,-3509.414,783.348,0.506,0,0,0,0.001,1,1.012,5,15,1,0
17,16711.656,2580.203,8885.328,1136.373,1,0.161,779,26,30547.592,541.13,-42.711,0,1,0,0.04,3,0.974,23,11,4,0
19,30857.476,988.0,2447.804,1480.747,0,-0.001,768,5,29465.555,2132.635,-25.084,0,0,0,0.002,3,0.961,17,4,4,0
14,143680.9,3333.693,4048.167,2238.385,0,0.063,721,8,100126.816,9394.284,-29.004,0,0,0,0.04,3,0.392,17,4,5,0
2,4001.902,455.021,1920.263,1257.398,0,0.007,502,2,-2002.441,561.801,0.21,0,0,0,0.0,1,0.854,22,11,1,0
6,13035.113,2028.365,2399.655,159.037,0,-0.0,269,2,11098.128,-222.734,0.504,0,0,0,0.0,3,0.0,23,20,1,0
12,7081.036,781.908,1679.767,1494.982,1,0.169,600,10,1423.061,613.903,-14.921,-1,0,0,0.0,3,0.73,16,15,1,0
3,22583.576,491.325,21558.718,2536.618,0,-0.003,768,4,3890.555,1821.488,0.204,0,0,0,0.0,3,0.965,6,11,1,0
12,36598.955,419.66,1301.607,635.649,0,0.426,744,10,-1412.642,114.262,-26.475,0,0,0,0.0,1,0.975,23,15,4,0
15,12668.481,4737.361,4895.83,2038.757,0,0.004,731,9,20468.725,2149.278,-39.198,0,0,0,0.001,3,0.98,5,3,2,0
18,83103.667,754.438,10294.077,1949.63,9,0.152,762,17,34087.724,1144.646,-32.045,20,1,0,0.117,6,0.732,23,1,5,0
12,107501.002,3377.379,40458.505,7544.575,4,0.002,636,20,26439.649,12918.195,-65.793,5,0,0,0.001,3,0.312,16,4,5,0
1,10906.833,6226.113,16696.676,-93.751,0,0.006,446,0,-2986.631,50.996,1.19,0,0,0,0.0,0,0.0,12,1,7,1
3,14229.957,362.741,904.541,1010.538,0,0.002,757,3,12630.086,360.537,-1.045,0,0,0,0.0,1,0.996,17,4,4,0
3,5555.343,294.631,1124.818,316.053,0,0.006,734,0,-1752.778,875.335,-0.667,0,0,0,0.0,2,1.003,15,16,1,0
11,23014.768,1492.494,1372.405,2190.468,0,0.002,762,15,8871.68,562.635,-14.247,0,0,0,0.0,3,0.557,21,7,1,0
522,128790.213,3252.823,30272.829,5012.649,5,0.001,768,15,80446.859,2463.224,-46.554,3,1,0,0.08,3,0.812,16,1,5,0
1,7968.218,163.815,1224.355,1027.854,0,-0.003,257,0,-1631.591,248.697,-0.197,0,0,0,0.0,1,0.966,15,15,1,0
19,154695.763,395.728,1538.788,2288.428,1,0.114,760,30,383151.166,3497.043,1.005,0,0,0,0.001,5,0.609,12,11,1,0
6,24990.84,5469.044,14786.751,3185.683,0,-0.003,14,2,193.642,187.677,0.296,0,0,0,0.0,0,0.0,0,2,7,1
5,17762.309,4182.335,7288.888,58.9,0,0.001,637,22,87020.638,9001.31,-48.33,-19,0,0,0.0,2,0.612,0,2,2,0
3,19516.552,2973.978,2581.054,1093.041,0,0.004,555,3,20466.317,2763.202,-23.934,0,0,0,0.001,3,0.974,2,4,1,0
1,0.0,2304.106,3603.583,1005.767,0,0.003,162,0,-1700.35,1647.996,0.395,0,0,0,0.0,3,0.959,24,4,2,0
19,36004.657,991.126,2294.837,446.441,1,0.054,790,13,170425.199,538.926,-35.152,18,0,0,0.043,2,0.48,16,4,5,0
16,26462.88,5034.993,9097.315,1444.674,0,0.001,723,8,35446.506,4057.972,-22.777,10,0,0,0.0,2,0.691,23,3,4,0
39,125653.7,2051.318,6060.53,2877.411,8,0.146,760,15,88839.862,7114.661,-47.617,15,0,0,0.2,5,0.524,4,4,4,0
3,10763.976,3137.329,46.056,833.116,0,-0.0,316,4,11261.173,321.234,0.693,0,0,0,0.0,1,0.961,17,20,1,0
14,0.0,2089.808,1399.811,809.684,1,0.129,658,34,14640.303,486.591,-14.638,0,6,0,0.0,3,0.791,20,15,5,0
3,0.0,-284.257,-133.118,562.785,0,0.001,150,0,-3939.736,7.209,2.236,0,0,0,0.0,1,0.037,20,20,7,1
3,0.0,3272.055,4834.308,1352.523,0,0.003,719,0,4455.683,84.681,0.442,0,0,0,0.0,1,0.973,20,15,6,0
8,50074.751,2600.279,9831.21,1665.355,0,-0.002,804,30,56672.415,3504.881,-48.05,-50,0,0,0.001,3,0.948,15,4,4,0
48,26096.86,2637.695,6991.799,4526.221,0,-0.002,699,7,205907.582,2405.772,-0.732,1,0,0,0.002,4,0.453,17,11,2,0
2,2228.283,1086.171,3423.018,968.04,0,0.003,461,2,723.011,940.948,-1.3,0,0,0,0.001,1,0.058,4,11,5,0
1,0.0,2407.402,5408.256,1635.239,0,0.01,462,1,-4638.229,-13.814,-0.128,-1,0,0,0.0,1,0.989,17,20,7,1
5,0.0,-133.508,999.428,713.882,0,0.412,637,3,-5465.875,988.538,0.529,0,0,0,0.0,1,0.272,20,4,1,0
21,20870.164,1088.841,2222.203,1939.597,1,0.167,750,16,75491.861,876.709,-49.71,0,0,0,0.049,3,0.774,1,11,5,0
5,0.0,-335.655,480.204,879.098,0,0.001,597,3,1826.709,274.97,-18.939,0,0,0,0.002,1,1.013,17,11,5,0
7,16936.694,1044.936,5709.443,2387.916,0,0.003,754,2,4346.023,12.667,-45.406,-3,0,0,0.001,1,1.077,0,21,1,1
26,152527.504,6837.268,19677.542,2761.575,4,0.106,749,29,186771.759,10217.037,-22.883,0,1,1,0.13,4,0.168,23,1,7,1
2,0.0,84.168,-169.177,575.767,0,0.474,251,2,-5160.604,575.083,1.47,-1,0,0,0.0,1,0.762,17,15,1,0
1,0.0,-163.824,2409.491,167.778,1,0.388,337,1,-1326.593,-17.502,1.662,0,0,0,0.0,1,0.426,17,11,1,0
2,4313.085,472.822,1737.452,2726.732,1,0.001,772,6,10240.937,643.036,0.449,0,0,0,0.0,2,0.985,23,1,4,0
3,10877.685,2386.929,3229.078,825.104,0,0.007,148,3,3590.022,921.336,1.329,0,0,0,0.0,1,0.982,12,21,1,0
4,122168.591,2683.744,9192.514,3190.715,2,0.175,769,16,59319.158,2884.394,-0.256,11,1,0,0.0,3,0.767,14,3,2,0
1,32984.916,212.902,6343.701,2516.296,0,0.004,150,0,-4514.91,319.854,0.849,-1,0,0,0.0,0,0.09,17,12,7,1
6,0.0,-126.433,1505.189,575.452,1,0.104,772,7,-6136.874,142.61,1.726,-1,0,0,0.002,1,0.814,17,11,1,0
1,300073.283,12894.959,8909.736,3810.86,5,0.003,446,1,154139.516,94.98,0.291,0,0,0,0.0,0,0.0,15,15,7,1
14,17567.758,1963.584,6240.225,1877.075,1,0.092,710,9,81.632,1251.441,-13.265,8,1,0,0.001,2,0.572,5,11,5,0
16,137083.972,3296.514,6767.412,1126.273,1,0.12,738,23,85404.605,3153.862,-59.614,4,1,0,0.001,5,0.707,5,16,5,0
2,15409.642,476.331,19475.387,965.105,2,-0.001,523,1,-2349.751,-152.717,-0.203,0,0,0,0.002,0,0.034,23,9,7,1
7,6010.653,1653.328,2601.073,904.07,0,0.141,753,7,4799.189,878.332,-20.871,0,0,0,0.0,2,0.982,17,15,1,0
23,159057.876,1210.326,14307.238,3050.151,0,0.002,742,25,29009.519,8917.926,-30.298,10,0,0,0.135,3,1.272,0,21,4,0
14,23163.44,2633.274,5298.841,503.338,0,0.107,770,17,6576.929,3320.653,-13.965,0,0,0,0.0,3,0.982,5,11,2,0
14,13862.767,613.373,2397.599,380.106,0,-0.001,787,5,7328.575,2743.682,-46.964,0,0,0,0.0,2,1.003,15,11,1,0
15,40750.111,3609.514,7876.275,2683.616,0,-0.003,57,17,45555.055,4841.798,-3.277,0,0,0,0.001,2,0.975,23,4,4,0
15,91267.525,2427.339,43865.561,4494.921,2,0.165,764,19,88119.222,2876.258,-11.988,0,1,0,0.001,6,0.37,14,4,5,0
3,22908.54,1797.155,5587.289,1096.123,0,-0.0,695,3,9202.589,1444.477,-25.723,-34,0,0,0.0,3,0.764,15,4,4,0
4,22700.089,62.609,1800.604,646.195,0,0.079,486,16,2998.23,218.345,-1.348,-1,0,0,0.001,1,1.006,17,15,1,0
4,10501.374,2206.793,6893.47,949.322,0,0.003,583,16,37266.071,3527.086,-50.031,-39,0,0,0.0,1,0.984,15,4,4,0
1,0.0,3774.31,6208.967,1554.219,0,0.0,585,0,-5621.904,118.747,-0.309,-1,0,0,0.002,1,0.949,6,4,4,0
16,32537.734,1799.881,6729.791,1064.389,0,0.002,791,1,40905.791,743.182,-8.447,-26,0,0,0.0,3,0.551,15,4,4,0
1,10.27,2722.125,7768.179,1153.808,0,0.001,644,9,2909.643,2130.744,-35.674,0,0,0,0.0,1,0.973,23,4,4,0
1,2227.105,260.861,237.455,418.668,1,0.01,723,0,-3411.832,518.971,-1.318,-1,0,0,0.0,0,0.0,2,12,7,1
5,10478.764,300.978,1291.145,912.478,2,0.508,569,3,521.899,552.652,1.94,0,0,0,0.0,1,0.979,6,16,1,0
4,19114.314,1406.843,4011.076,1069.703,0,-0.001,396,1,3222.346,467.19,-48.936,19,0,0,0.0,1,0.993,17,15,4,0
75,192303.232,1334.25,27975.999,4988.083,13,0.093,755,39,93352.81,5296.161,-32.961,7,8,1,0.055,6,0.266,6,4,2,0
3,0.0,443.742,1242.12,323.487,0,0.534,537,1,952.636,824.21,-0.121,0,0,0,0.001,1,0.993,17,20,1,0
36,88843.659,247.274,6932.822,4809.735,13,0.143,754,45,96395.591,744.645,-0.217,1,1,0,0.003,5,0.839,7,10,5,0
47,145034.54,2749.387,8653.168,3789.35,4,0.222,784,94,98805.254,2696.015,-45.578,19,3,0,0.001,3,0.728,23,11,5,0
4,0.0,485.648,1702.663,1031.222,0,-0.003,735,0,2590.683,1401.823,0.411,0,0,0,0.0,1,1.004,23,16,4,0
5,20525.561,2286.046,14561.57,453.399,0,-0.002,338,2,594.394,4.413,-0.669,0,0,0,0.002,0,0.0,17,11,7,1
4,0.0,1172.26,1432.886,921.241,0,0.226,573,9,-2156.622,875.613,-0.226,0,0,0,0.001,0,0.658,17,20,1,1
5,12360.418,1632.11,4855.35,970.14,0,0.003,43,2,3051.039,1882.229,-59.041,-26,0,0,0.0,1,0.968,13,3,4,0
6,0.0,916.072,491.952,1045.525,0,0.009,361,0,-748.603,139.109,1.106,0,0,0,0.0,1,1.024,1,1,1,0
5,16703.734,12906.985,2459.968,154.898,2,0.046,746,7,8401.79,752.335,-14.692,0,0,0,0.0,3,0.351,6,10,5,0
2,3322.198,3424.001,8003.973,835.911,0,0.001,631,5,1440.51,1958.296,-18.757,-59,0,0,0.0,2,0.969,17,4,4,0
4,0.0,520.551,720.063,852.164,0,0.006,412,2,-6002.084,487.253,1.575,-1,0,0,0.0,1,0.0,0,5,1,0
14,26860.772,1791.944,7134.723,3473.867,0,-0.003,758,13,44480.969,1926.673,-54.657,0,1,0,0.113,2,1.268,23,4,5,0
8,12842.21,8192.852,13889.37,2487.83,0,-0.0,537,0,2193.091,-17.68,0.576,0,0,0,0.001,0,0.0,17,7,7,1
2,10084.59,364.964,2299.49,268.157,0,0.001,149,2,2537.543,1049.297,-23.806,0,0,0,0.0,3,0.984,15,11,1,0
23,147305.496,6364.315,14509.874,2167.557,12,0.185,764,4,7446.789,1668.192,0.223,1,0,0,0.002,0,0.0,1,15,7,1
4,1329832.818,6948.391,6970.797,4765.787,10,0.0,456,2,1761.239,847.135,-0.992,0,0,0,0.0,0,0.019,24,3,7,1
3,26560.006,1413.359,2496.188,431.617,0,0.001,504,1,-2056.703,1399.077,0.158,0,0,0,0.0,1,0.0,14,4,6,0
7,11145.091,924.844,7178.043,1618.468,2,0.202,659,11,63474.391,1093.781,-26.92,0,7,0,0.0,1,0.963,15,11,4,0
4,19867.101,456.768,1560.566,1181.726,0,-0.003,635,0,-2348.128,619.046,0.088,0,0,0,0.0,1,0.911,14,11,1,0
1,21546.977,8035.444,24832.626,2610.633,0,0.002,235,3,4105.984,-549.373,-0.724,0,0,0,0.003,0,0.117,4,7,7,1
12,111907.47,8539.472,32350.85,535.622,0,0.207,769,6,114452.585,10587.212,-45.616,0,2,0,0.001,2,0.872,22,11,2,0
4,0.0,205.608,873.606,1187.21,0,0.455,233,0,-8738.544,740.157,-0.971,0,0,0,0.003,1,0.986,23,4,1,0
32,183778.494,8822.914,11934.234,4500.428,13,0.131,759,36,171342.349,955.935,-23.337,20,8,0,0.002,0,0.0,21,1,7,1
1,16291.424,319.911,1312.302,613.756,0,0.001,741,1,768.895,-249.464,0.848,0,0,0,0.0,1,0.962,14,4,6,0
17,27607.952,2540.884,5930.093,365.169,0,-0.003,339,10,3516.731,1008.182,-0.806,-22,0,0,0.0,1,0.959,9,4,4,0
4,32374.576,4048.035,11782.393,4742.828,5,0.002,715,1,346722.07,10588.819,-39.991,0,0,0,0.0,0,0.0,17,1,7,1
6,9544.415,1536.564,1479.925,432.402,1,0.235,148,3,-764.135,1992.806,1.716,-1,0,0,0.0,3,0.569,0,21,2,0
14,9429.113,292.103,1093.573,666.395,1,0.463,793,12,5177.406,484.167,-23.895,0,0,0,0.0,2,0.448,17,15,1,0
5,9691.556,352.743,877.953,355.072,2,0.531,785,3,-1415.938,128.069,1.774,0,0,0,0.0,3,0.393,17,15,1,0
2,37371.746,3211.378,13603.816,1601.742,0,0.001,399,6,40637.258,3946.354,-0.609,-1,0,0,0.0,3,0.368,18,14,4,0
4,2925.367,652.217,1456.821,326.772,0,0.551,762,0,2734.117,641.081,0.182,0,0,0,0.0,1,0.962,17,16,1,0
20,16521.487,557.874,37086.526,2753.099,0,0.22,540,5,20519.059,1293.8,-31.891,0,0,0,0.0,2,0.747,23,11,1,0
3,0.0,-108.261,682.583,349.289,0,0.454,538,2,3343.578,-89.817,-31.343,0,0,0,0.0,1,0.99,14,4,6,0
5,17132.113,549.766,822.973,714.479,0,0.003,783,2,4488.216,1148.112,-0.226,0,0,0,0.001,3,0.839,21,16,1,0
9,74782.995,2536.532,33182.954,4443.391,13,0.121,776,7,351738.117,11385.118,-16.273,14,3,1,0.003,6,0.83,12,11,5,0
1,0.0,307.193,2912.525,660.993,0,0.001,30,0,846.107,876.219,1.419,0,0,0,0.0,1,0.0,23,1,7,0
489,290980.995,2712.771,15606.319,267.2,5,-0.004,190,1,249.837,-380.468,-0.047,0,0,0,0.001,0,0.058,23,7,7,1
7,14830.056,769.115,1052.096,596.889,0,0.003,98,7,-3442.064,859.358,0.499,0,0,0,0.0,0,0.534,17,3,1,0
87,112799.809,2434.578,6446.281,1288.752,1,0.125,736,39,56715.406,7718.063,-32.069,18,3,0,0.0,3,0.761,16,11,5,0
18,24593.642,566.261,7005.446,746.911,1,-0.002,753,7,8378.82,736.862,-39.644,0,0,0,0.001,3,0.494,17,4,5,0
8,28650.663,1441.745,959.167,949.152,2,0.095,766,8,89579.142,1344.205,-21.286,0,0,0,0.0,5,0.754,17,15,1,0
4,0.0,1283.752,21378.762,426.887,2,0.0,584,0,695.979,-242.996,-0.341,1,0,0,0.0,0,0.015,23,3,7,1
1,12982.424,1465.791,2181.631,547.901,0,-0.001,757,3,1524.828,1267.983,1.182,0,0,0,0.0,3,0.969,17,20,2,0
14,13209.647,1165.791,3452.918,241.171,2,0.333,312,8,40097.207,1785.381,-28.182,0,1,0,0.001,3,0.75,0,11,1,0
18,25033.657,886.385,3167.581,1824.937,0,0.004,471,10,-3525.698,689.92,-0.211,0,0,0,0.0,1,0.629,13,21,4,0
20,117541.217,961.479,15118.557,4350.949,4,0.144,796,12,26433.195,5179.198,-30.403,10,0,0,0.001,3,0.406,17,16,1,0
4,2136.411,464.033,6534.757,422.837,0,-0.001,230,2,2092.62,249.363,1.129,0,0,0,0.0,1,0.714,7,0,1,0
1,0.0,3107.295,3602.712,918.312,0,0.51,164,8,1169.642,1180.522,-34.52,2,0,0,0.0,1,0.966,16,11,5,0
4,14445.521,284.201,1352.036,-215.157,1,0.474,763,10,9400.055,58.156,0.3,0,0,0,0.0,1,1.015,20,11,1,0
31,141495.665,7483.757,13581.123,5471.509,14,0.12,756,41,78088.544,9377.708,-24.118,32,1,2,0.067,5,0.728,23,2,5,0
11,132938.584,2618.761,1860.73,6158.015,0,0.006,778,108,462007.237,12654.968,-41.044,1,1,1,0.0,3,0.71,18,16,5,0
1,23465.392,5538.598,16865.467,11992.63,0,0.004,554,0,-1322.084,144.247,0.538,0,0,0,0.001,0,0.0,2,1,7,1
2,0.0,1797.833,78.318,973.048,0,0.007,259,1,-2965.754,166.228,0.781,0,0,0,0.0,0,0.0,23,16,7,1
6,16212.619,1067.432,1580.184,172.05,1,0.127,757,7,3856.233,1527.308,1.687,0,0,0,0.0,1,0.749,17,4,6,0
4,15249.818,101.801,26209.914,5688.056,4,-0.001,344,0,-319.36,287.771,0.608,0,0,0,0.0,0,0.0,20,1,7,1
2,10710.53,220.113,2559.086,846.106,0,0.006,802,3,794.506,2053.584,0.879,0,0,0,0.0,1,0.562,6,14,2,1
4,1334905.457,3231.743,8557.777,5065.7,1,0.001,764,3,36484.944,1741.213,-61.74,-49,2,0,0.0,2,0.675,12,11,5,0
1,30336.169,3766.909,22406.331,5283.644,0,-0.0,479,1,4589.11,843.636,1.027,0,0,0,0.0,0,0.112,17,1,7,1
3,2964.558,1897.956,6456.265,770.537,0,0.001,603,6,20330.261,1186.191,-0.316,0,0,0,0.0,3,0.958,1,4,4,0
13,23269.88,11081.337,8417.62,4475.334,4,-0.005,787,5,43396.174,2885.355,-14.517,0,0,0,0.001,1,1.063,15,8,2,0
5,15839.91,2595.468,6797.557,518.994,0,-0.005,608,8,39554.714,457.471,-28.325,0,0,0,0.0,2,1.011,3,3,5,0
4,6670.716,534.835,1620.215,1012.905,0,0.399,160,0,-4148.852,-125.707,0.217,0,0,0,0.0,1,0.994,7,15,1,0
44,132208.853,2795.756,21489.529,2885.419,13,0.16,753,44,72694.669,12885.481,-31.691,18,3,0,0.077,5,0.697,17,2,5,0
6,21008.164,180.124,1870.103,1215.166,0,-0.001,753,4,6456.163,1065.043,-42.553,0,0,0,0.0,2,0.987,12,11,5,0
4,30678.528,2585.309,6199.487,2246.573,0,-0.003,283,15,5666.951,98.313,-0.226,0,0,0,0.0,2,0.831,12,16,5,0
2,0.0,187.384,1694.068,676.095,2,0.523,746,0,-248.377,307.191,1.914,0,0,0,0.0,1,0.982,17,16,1,0
5,11235.053,3798.649,5135.822,1996.771,0,-0.004,729,17,25082.836,1496.6,-55.523,-60,0,0,0.001,1,1.008,13,3,5,0
3,14609.261,2371.612,6462.718,991.312,0,0.001,226,3,6485.17,1644.824,-0.206,0,0,0,0.0,2,0.0,17,15,7,1
1,0.0,893.078,882.028,640.821,0,0.001,209,2,-4588.864,155.429,1.168,0,0,0,0.0,1,0.68,6,21,7,1
2,10198.037,570.082,1368.199,1067.303,0,0.003,369,0,-6054.488,94.851,1.354,0,0,0,0.0,1,0.042,23,2,1,0
4,11603.251,2974.503,5455.175,6620.583,0,0.002,570,13,6458.337,2501.231,-30.43,0,0,0,0.0,2,0.518,0,15,2,0
5,19849.421,2518.862,4451.684,476.123,0,0.006,750,0,1661.255,321.785,0.344,0,0,0,0.0,1,0.0,0,4,7,0
17,17101.068,150.194,2605.118,1132.345,0,-0.001,420,8,5698.16,4557.278,-0.556,0,0,0,0.003,1,0.497,5,3,1,0
2,0.0,2274.193,1073.356,1175.781,0,0.463,152,1,-1599.294,705.596,1.373,0,0,0,0.0,1,0.961,1,21,6,0
12,34620.826,16198.167,7888.129,1490.309,1,0.421,765,5,65675.502,1056.811,-20.881,0,0,0,0.001,3,0.808,17,15,4,0
2,0.0,108.538,2461.432,977.939,1,0.532,70,1,-5291.304,703.121,0.457,0,0,0,0.0,1,0.119,17,16,1,0
1,162.469,9351.165,4012.221,69.469,0,-0.002,297,0,-813.341,-743.376,0.695,1,0,0,0.0,0,0.044,20,0,7,1
4,29306.731,1541.097,1223.643,888.519,0,0.002,777,3,29141.647,1329.617,-11.488,0,0,0,0.0,3,0.977,7,3,2,0
11,3672.761,-108.116,2015.877,176.762,0,0.005,166,9,-3001.928,856.713,-0.01,0,0,0,0.001,3,0.964,1,21,5,0
3,20423.206,2994.07,1337.619,133.978,0,0.001,500,1,-5664.173,212.154,-0.991,0,0,0,0.0,0,0.095,4,16,7,1
11,141333.235,3111.737,7063.477,479.762,0,-0.001,476,4,4041.322,422.733,0.063,0,0,0,0.0,3,0.029,10,20,7,1
23,141076.587,1898.96,18575.866,2047.911,2,0.111,748,25,104264.929,3342.991,-56.611,11,1,0,0.302,5,0.766,16,11,5,0
5,13756.933,3852.924,3563.584,686.752,0,-0.003,755,9,6966.426,1037.512,-43.381,-50,0,0,0.0,1,1.001,16,11,4,0
12,7094.932,460.408,1532.514,1305.208,2,0.003,644,11,3025.34,784.805,0.68,0,0,0,0.001,1,0.576,19,19,5,0
2,38335.626,2820.103,6854.038,1911.392,0,0.002,750,9,29781.322,3315.859,-57.159,-63,0,0,0.0,2,0.973,6,4,4,0
34,32325.85,3190.58,8003.663,2716.633,0,-0.0,758,8,8091.326,2341.755,-41.979,-25,0,0,0.0,2,0.402,2,7,4,0
14,161128.266,1994.227,19608.826,1191.001,0,-0.003,607,7,41516.871,3855.902,-58.844,-17,3,0,0.175,3,0.377,1,2,4,0
13,100776.818,933.747,20431.819,2602.353,2,0.108,747,6,66643.746,4448.085,0.165,0,0,0,0.0,5,0.0,1,4,5,0
1,9330.097,1511.693,1817.064,1008.132,0,0.001,286,1,2632.253,-62.828,2.05,0,0,0,0.0,1,0.664,6,16,2,1
3,0.0,647.741,3607.712,640.652,0,0.002,492,18,3030.825,2709.766,-31.926,0,0,0,0.0,1,0.99,0,16,5,0
5,10553.581,1161.347,3621.985,518.734,2,0.367,750,4,4478.363,830.306,-0.346,-1,1,0,0.0,1,0.707,1,4,1,0
12,0.0,566.145,1608.009,834.643,2,-0.002,779,7,-7192.047,178.688,-20.443,0,0,0,0.0,2,0.993,17,11,1,0
18,22526.457,3353.74,10029.632,2413.824,0,0.0,212,2,11837.058,3892.462,1.324,0,1,0,0.001,3,0.489,21,3,2,1
11,8591.517,4822.357,7303.324,1077.74,0,-0.002,742,20,3741.201,3271.367,-36.547,4,1,0,0.002,2,0.747,8,12,5,0
5,23839.621,3480.877,1678.034,2071.199,0,0.155,746,2,16386.19,69.643,-12.361,0,1,0,0.0,3,0.543,20,11,2,0
7,211486.957,3878.936,37073.002,1298.209,0,-0.001,604,7,464860.175,5763.305,-0.115,0,0,0,0.0,0,0.0,4,11,7,1
13,26546.495,2588.963,13945.176,1959.096,0,0.181,764,18,31868.059,1124.703,-48.631,0,0,0,0.001,3,0.914,17,20,2,0
13,10892.568,3739.349,7833.648,2997.434,0,0.002,483,66,15664.751,3947.995,-57.943,0,0,0,0.001,2,0.949,16,15,5,0
2,22462.498,833.87,1208.465,934.888,0,-0.003,431,0,3920.735,592.966,-18.545,0,0,0,0.0,1,0.943,20,15,1,0
3,10223.411,1457.568,5314.16,2855.735,0,0.001,731,3,23252.524,2111.541,-67.985,0,0,0,0.001,2,0.978,5,4,5,0
2,0.0,-723.478,905.339,204.017,1,0.344,335,0,765.293,-186.965,2.053,0,0,0,0.0,1,0.475,14,11,1,0
4,17726.881,5006.436,5185.516,405.896,0,0.004,306,10,23573.325,3266.709,-37.63,0,0,0,0.0,1,0.982,18,3,4,0
4,4308.31,2630.537,975.657,683.439,0,0.004,449,0,20938.346,759.388,-0.185,0,1,0,0.0,2,0.501,18,14,5,0
16,6755.665,896.299,40.633,426.842,1,-0.006,797,5,9398.708,860.834,-20.85,0,0,0,0.0,1,0.375,1,15,1,0
7,0.0,16.383,2644.16,413.297,1,0.41,750,1,3901.035,-38.824,0.593,-1,0,0,0.0,2,0.0,0,11,1,0
3,32178.154,2994.948,5955.565,1277.337,0,0.005,127,2,16473.154,1918.397,-28.268,-1,0,0,0.0,1,0.946,10,4,6,0
19,1231207.493,2049.791,23724.792,5602.935,0,0.146,716,6,76830.513,5998.806,-4.824,23,1,0,0.033,3,0.426,17,11,5,0
2,11781.657,299.597,27751.485,480.923,0,0.003,329,0,-1222.221,-237.302,0.208,0,0,0,0.0,0,0.0,23,11,7,1
3,0.0,1888.102,3412.488,985.222,0,0.007,135,2,-942.739,1944.886,0.077,0,0,0,0.0,1,0.0,11,4,2,1
1,1453.756,806.576,3663.247,710.905,0,0.003,463,3,678.725,2248.963,0.746,0,0,0,0.0,0,0.0,18,3,7,1
10,18520.048,5876.558,6621.834,2778.548,0,0.004,771,11,15256.921,3684.315,-39.901,-22,0,0,0.0,2,0.573,15,18,4,0
15,367263.542,4823.281,5820.98,4880.55,0,0.096,772,19,25534.912,519.74,-19.113,17,1,0,0.122,3,0.83,3,15,5,0
11,93149.927,2601.477,8944.659,821.479,0,0.002,637,26,304385.479,3762.216,-51.576,11,0,0,0.17,3,0.53,12,4,4,0
15,202205.73,2113.449,5586.526,1041.939,1,0.091,761,18,99144.488,1177.964,-27.137,0,1,0,0.037,2,0.409,16,15,4,0
6,12760.957,3602.271,6501.941,2041.588,0,0.001,750,15,17925.098,3436.806,-35.68,-22,0,0,0.002,2,0.969,15,4,4,0
10,13184.962,399.769,1353.465,781.388,0,0.583,744,6,9093.347,1506.062,1.844,-1,0,0,0.001,1,1.0,7,21,2,0
2,20543.3,115.104,2311.955,517.278,0,0.003,398,2,-2228.706,51.662,-10.572,0,0,0,0.0,2,0.989,19,11,1,0
4,17856.501,2010.278,628.61,836.099,0,-0.004,606,1,7131.298,131.69,-0.714,0,0,0,0.0,1,0.972,23,11,2,1
