client_id,label_risque,score_anomalie_if,score_anomalie_lstm,score_anomalie_river,score_anomalie_final,pred_isolation_forest,pred_lstm,pred_river,pred_ensemble,nb_votes,alerte,raison_principale,retard_moyen_jours,taux_retard,ratio_encaissement,montant_ttc_moyen
207,0,0.0484,0.0,0.0,0.0194,0,0,0,0,0,VERT,Comportement statistiquement atypique,-40.0,0.0,0.89,829.853
208,0,0.167,0.0,0.0,0.0668,0,0,0,0,0,VERT,Faible encaissement (70.9%),-22.706,0.059,0.709,1797.293
209,0,0.0395,0.0,0.0,0.0158,0,0,0,0,0,VERT,Faible encaissement (66.1%),-26.5,0.0,0.661,1052.35
210,0,0.0874,0.0,0.0,0.0349,0,0,0,0,0,VERT,Comportement statistiquement atypique,-39.0,0.0,1.427,1058.416
211,1,0.0992,0.0,0.0,0.0397,0,0,0,0,0,VERT,Faible encaissement (0.0%),0.0,0.0,0.0,6055.323
212,0,0.0569,0.0,0.0,0.0228,0,0,0,0,0,VERT,Faible encaissement (64.7%),0.0,0.0,0.647,870.974
213,0,0.0592,0.0,0.0,0.0237,0,0,0,0,0,VERT,Comportement statistiquement atypique,-30.25,0.0,0.953,2007.764
214,0,0.2439,0.0,0.0,0.0976,0,0,0,0,0,VERT,Faible encaissement (79.8%),-61.0,0.0,0.798,772.353
215,0,0.1695,0.0,0.0,0.0678,0,0,0,0,0,VERT,Faible encaissement (74.0%),0.111,0.111,0.74,1373.015
216,0,0.1092,0.0,0.0,0.0437,0,0,0,0,0,VERT,Faible encaissement (17.5%),0.0,0.0,0.175,4880.543
217,0,0.0393,0.0,0.0,0.0157,0,0,0,0,0,VERT,Faible encaissement (76.9%),-9.286,0.0,0.769,1369.342
218,0,0.2529,0.0,0.0,0.1012,0,0,0,0,0,VERT,Comportement statistiquement atypique,-61.5,0.0,1.0,670.35
219,0,0.0057,0.0,0.0,0.0023,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.995,880.409
220,0,0.2653,0.0,0.0,0.1061,0,0,0,0,0,VERT,Comportement statistiquement atypique,-17.9,0.05,1.138,5575.013
221,0,0.2703,0.0,0.0,0.1081,0,0,0,0,0,VERT,Comportement statistiquement atypique,-45.471,0.0,0.828,4943.351
222,0,0.2054,0.0,0.0,0.0822,0,0,0,0,0,VERT,Comportement statistiquement atypique,-23.8,0.1,1.418,1279.106
223,0,0.0093,0.0,0.0,0.0037,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,1.0,642.945
224,0,0.0862,0.0,0.0,0.0345,0,0,0,0,0,VERT,Comportement statistiquement atypique,-3.8,0.0,1.158,6166.986
225,0,0.0315,0.0,0.0,0.0126,0,0,0,0,0,VERT,Faible encaissement (69.8%),-1.0,0.0,0.698,2481.869
226,0,0.0871,0.0,0.0,0.0348,0,0,0,0,0,VERT,Faible encaissement (75.0%),-49.923,0.0,0.75,1961.36
227,0,0.0061,0.0,0.0,0.0024,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,1.0,679.937
228,0,0.0694,0.0,0.0,0.0277,0,0,0,0,0,VERT,Faible encaissement (70.1%),0.0,0.0,0.701,2338.862
229,0,0.0503,0.0,0.0,0.0201,0,0,0,0,0,VERT,Faible encaissement (50.4%),-26.0,0.0,0.504,1051.032
230,0,0.0767,0.0,0.0,0.0307,0,0,0,0,0,VERT,Comportement statistiquement atypique,-38.0,0.0,0.906,1797.122
231,0,0.05,0.0,0.0,0.02,0,0,0,0,0,VERT,Comportement statistiquement atypique,-31.0,0.0,0.844,2846.586
232,0,0.2567,0.0,0.0,0.1027,0,0,0,0,0,VERT,Comportement statistiquement atypique,-60.667,0.0,0.959,3056.794
233,0,0.204,0.0,0.0,0.0816,0,0,0,0,0,VERT,Faible encaissement (79.8%),-54.0,0.0,0.798,2425.18
234,0,0.1312,0.0,0.0,0.0525,0,0,0,0,0,VERT,Comportement statistiquement atypique,-40.364,0.0,0.99,4410.401
235,0,0.0183,0.0,0.0,0.0073,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,1.0,277.59
236,0,0.0435,0.0,0.0,0.0174,0,0,0,0,0,VERT,Faible encaissement (24.3%),0.0,0.0,0.243,175.065
237,0,0.2359,0.0,0.0,0.0944,0,0,0,0,0,VERT,Comportement statistiquement atypique,-61.0,0.0,0.99,3130.737
238,0,0.1036,0.0,0.0,0.0414,0,0,0,0,0,VERT,Comportement statistiquement atypique,-25.286,0.0,1.599,1935.884
239,0,0.0771,0.0,0.0,0.0308,0,0,0,0,0,VERT,Comportement statistiquement atypique,-34.333,0.0,1.183,1954.2
240,0,0.0216,0.0,0.0,0.0086,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,1.0,219.655
241,0,0.0216,0.0,0.0,0.0086,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,1.0,199.35
242,0,0.4028,0.0002,0.0,0.1612,0,1,0,0,1,JAUNE,Taux retard élevé (33.3%),-37.667,0.333,1.502,5856.94
243,0,0.014,0.0,0.0,0.0056,0,0,0,0,0,VERT,Comportement statistiquement atypique,-5.0,0.0,0.981,814.083
244,0,0.0433,0.0,0.0,0.0173,0,0,0,0,0,VERT,Faible encaissement (37.2%),0.0,0.0,0.372,170.207
245,0,0.0376,0.0,0.0,0.0151,0,0,0,0,0,VERT,Faible encaissement (79.4%),-12.333,0.0,0.794,1904.312
246,0,0.2023,0.0,0.0,0.0809,0,0,0,0,0,VERT,Faible encaissement (75.0%),-1.571,0.143,0.75,3103.577
247,0,0.1556,0.0,0.0,0.0622,0,0,0,0,0,VERT,Comportement statistiquement atypique,-31.5,0.0,1.98,1154.985
248,0,0.0202,0.0,0.0,0.0081,0,0,0,0,0,VERT,Faible encaissement (66.4%),0.0,0.0,0.664,397.539
249,1,0.069,0.0,0.0,0.0276,0,0,0,0,0,VERT,Faible encaissement (0.0%),0.0,0.0,0.0,1377.281
250,0,0.0216,0.0,0.0,0.0086,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,1.0,240.992
251,0,0.351,0.0,0.0,0.1404,0,0,0,0,0,VERT,Faible encaissement (35.6%),-64.2,0.0,0.356,4549.725
252,0,0.2557,0.0,0.0,0.1023,0,0,0,0,0,VERT,Comportement statistiquement atypique,-66.0,0.0,0.99,2462.942
253,0,0.2104,0.0,0.0,0.0842,0,0,0,0,0,VERT,Comportement statistiquement atypique,-48.75,0.0,0.99,8656.952
254,0,0.0552,0.0,0.0,0.0221,0,0,0,0,0,VERT,Faible encaissement (78.6%),-44.0,0.0,0.786,2212.909
255,0,0.0085,0.0,0.0,0.0034,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.99,1496.563
256,0,0.3005,0.0,0.0,0.1202,0,0,0,0,0,VERT,Faible encaissement (71.7%),-60.5,0.0,0.717,4898.125
257,0,0.0273,0.0,0.0,0.0109,0,0,0,0,0,VERT,Faible encaissement (41.5%),0.0,0.0,0.415,1166.049
258,0,0.0272,0.0,0.0,0.0109,0,0,0,0,0,VERT,Faible encaissement (42.5%),0.0,0.0,0.425,1517.492
259,0,0.0073,0.0,0.0,0.0029,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.995,1044.948
260,0,0.1509,0.0,0.0,0.0604,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.935,2801.051
261,0,0.062,0.0,0.0,0.0248,0,0,0,0,0,VERT,Comportement statistiquement atypique,-48.6,0.0,0.992,2086.977
262,0,0.0359,0.0,0.0,0.0144,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.959,2579.876
263,0,0.0469,0.0,0.0,0.0187,0,0,0,0,0,VERT,Comportement statistiquement atypique,-37.462,0.0,0.896,1612.773
264,0,0.0666,0.0,0.0,0.0266,0,0,0,0,0,VERT,Comportement statistiquement atypique,-32.222,0.0,1.177,2299.957
265,0,0.0058,0.0,0.0,0.0023,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,1.0,1694.934
266,0,0.0762,0.0,0.0,0.0305,0,0,0,0,0,VERT,Comportement statistiquement atypique,-49.6,0.0,0.943,3115.225
267,0,0.1149,0.0,0.0,0.046,0,0,0,0,0,VERT,Comportement statistiquement atypique,-38.286,0.0,0.822,4681.788
268,0,0.0261,0.0,0.0,0.0104,0,0,0,0,0,VERT,Faible encaissement (75.1%),-19.8,0.0,0.751,995.275
269,0,0.2624,0.0,0.0,0.105,0,0,0,0,0,VERT,Comportement statistiquement atypique,-60.95,0.0,0.82,5594.249
270,0,0.1787,0.0,0.0,0.0715,0,0,0,0,0,VERT,Comportement statistiquement atypique,-20.667,0.0,1.188,6366.537
271,0,0.0216,0.0,0.0,0.0086,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,1.0,243.878
272,0,0.0081,0.0,0.0,0.0033,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.99,1434.587
273,0,0.0108,0.0,0.0,0.0043,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,1.0,522.495
274,1,0.085,0.0,0.0,0.034,0,0,0,0,0,VERT,Faible encaissement (0.0%),0.0,0.0,0.0,171.096
275,0,0.3481,0.0016,0.0,0.1399,0,1,0,0,1,JAUNE,Taux retard élevé (50.0%) | Faible encaissement (32.4%),4.5,0.5,0.324,1624.49
276,0,0.1988,0.0,0.0,0.0795,0,0,0,0,0,VERT,Comportement statistiquement atypique,-52.5,0.0,0.99,5051.945
277,0,0.2014,0.0,0.0,0.0806,0,0,0,0,0,VERT,Comportement statistiquement atypique,-50.0,0.0,0.99,3785.434
278,0,0.0435,0.0,0.0,0.0174,0,0,0,0,0,VERT,Faible encaissement (14.4%),0.0,0.0,0.144,3703.31
279,0,0.4754,0.0004,0.0,0.1903,1,1,0,1,2,ORANGE,Faible encaissement (1.0%),-63.0,0.0,0.01,15460.742
280,0,0.2125,0.0,0.0,0.085,0,0,0,0,0,VERT,Comportement statistiquement atypique,-58.5,0.0,0.99,1918.605
281,0,0.0071,0.0,0.0,0.0029,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.998,1646.926
282,0,0.0365,0.0,0.0,0.0146,0,0,0,0,0,VERT,Faible encaissement (38.8%),0.0,0.0,0.388,2711.956
283,0,0.0226,0.0,0.0,0.009,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,1.0,3008.072
284,0,0.0239,0.0,0.0,0.0096,0,0,0,0,0,VERT,Comportement statistiquement atypique,-12.2,0.0,0.982,1805.464
285,0,0.0059,0.0,0.0,0.0023,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.99,1371.165
286,0,0.2357,0.0,0.0,0.0943,0,0,0,0,0,VERT,Comportement statistiquement atypique,-62.0,0.0,0.99,1394.833
287,0,0.1975,0.0,0.0,0.079,0,0,0,0,0,VERT,Comportement statistiquement atypique,-54.0,0.0,0.99,1265.223
288,0,0.0075,0.0,0.0,0.003,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.976,903.798
289,0,0.1074,0.0,0.0,0.043,0,0,0,0,0,VERT,Comportement statistiquement atypique,-1.154,0.0,0.861,4298.014
290,0,0.2276,0.0,0.0,0.0911,0,0,0,0,0,VERT,Comportement statistiquement atypique,-61.0,0.0,0.99,1715.201
291,0,0.0113,0.0,0.0,0.0045,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,1.0,483.594
292,0,0.0092,0.0,0.0,0.0037,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.99,1329.466
293,0,0.1669,0.0,0.0,0.0667,0,0,0,0,0,VERT,Faible encaissement (42.5%),-49.333,0.0,0.425,1280.46
294,0,0.0526,0.0,0.0,0.021,0,0,0,0,0,VERT,Comportement statistiquement atypique,-39.75,0.0,0.99,2631.84
295,0,0.038,0.0,0.0,0.0152,0,0,0,0,0,VERT,Faible encaissement (71.9%),-5.5,0.0,0.719,2350.509
296,0,0.3016,0.0,0.0,0.1207,0,0,0,0,0,VERT,Comportement statistiquement atypique,-65.667,0.0,0.99,5331.487
297,0,0.0372,0.0,0.0,0.0149,0,0,0,0,0,VERT,Faible encaissement (41.0%),0.0,0.0,0.41,1993.587
298,0,0.2235,0.0,0.0,0.0894,0,0,0,0,0,VERT,Comportement statistiquement atypique,-59.0,0.0,0.99,1982.586
299,0,0.0155,0.0,0.0,0.0062,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.942,297.464
300,0,0.1585,0.0,0.0,0.0634,0,0,0,0,0,VERT,Comportement statistiquement atypique,-56.1,0.0,0.978,3020.013
301,0,0.1808,0.0,0.0,0.0723,0,0,0,0,0,VERT,Comportement statistiquement atypique,-32.909,0.091,0.814,3405.704
302,0,0.0393,0.0,0.0,0.0157,0,0,0,0,0,VERT,Faible encaissement (61.4%),-29.0,0.0,0.614,1155.347
303,0,0.0318,0.0,0.0,0.0127,0,0,0,0,0,VERT,Comportement statistiquement atypique,-3.923,0.0,1.028,2159.006
304,0,0.0317,0.0,0.0,0.0127,0,0,0,0,0,VERT,Comportement statistiquement atypique,-26.286,0.0,0.853,1576.307
305,0,0.059,0.0,0.0,0.0236,0,0,0,0,0,VERT,Comportement statistiquement atypique,-13.429,0.0,1.369,695.904
306,0,0.0216,0.0,0.0,0.0086,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,1.0,247.349
307,0,0.032,0.0,0.0,0.0128,0,0,0,0,0,VERT,Comportement statistiquement atypique,-9.857,0.0,1.073,1109.122
308,1,0.1026,0.0,0.0,0.041,0,0,0,0,0,VERT,Faible encaissement (0.0%),0.0,0.0,0.0,3659.244
309,0,0.0619,0.0,0.0,0.0248,0,0,0,0,0,VERT,Comportement statistiquement atypique,-21.667,0.0,0.953,2311.46
310,0,0.0708,0.0,0.0,0.0283,0,0,0,0,0,VERT,Faible encaissement (69.1%),-17.176,0.0,0.691,2269.751
311,0,0.0301,0.0,0.0,0.012,0,0,0,0,0,VERT,Comportement statistiquement atypique,-13.167,0.0,0.808,1386.453
312,0,0.1702,0.0,0.0,0.0681,0,0,0,0,0,VERT,Comportement statistiquement atypique,-26.941,0.059,0.932,2991.3
313,0,0.0504,0.0,0.0,0.0202,0,0,0,0,0,VERT,Comportement statistiquement atypique,-9.538,0.0,1.288,872.435
314,0,0.0092,0.0,0.0,0.0037,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,1.0,572.21
315,0,0.0066,0.0,0.0,0.0026,0,0,0,0,0,VERT,Faible encaissement (61.8%),0.0,0.0,0.618,1431.605
316,0,0.0501,0.0,0.0,0.02,0,0,0,0,0,VERT,Comportement statistiquement atypique,-29.0,0.0,0.831,2372.395
317,0,0.0943,0.0,0.0,0.0377,0,0,0,0,0,VERT,Faible encaissement (75.0%),-35.158,0.0,0.75,2697.643
318,0,0.0244,0.0,0.0,0.0097,0,0,0,0,0,VERT,Comportement statistiquement atypique,-13.25,0.0,0.835,1693.429
319,0,0.051,0.0,0.0,0.0204,0,0,0,0,0,VERT,Comportement statistiquement atypique,-12.737,0.0,0.978,2958.024
320,0,0.0675,0.0,0.0,0.027,0,0,0,0,0,VERT,Comportement statistiquement atypique,-24.0,0.0,0.804,2511.347
321,0,0.0926,0.0,0.0,0.0371,0,0,0,0,0,VERT,Comportement statistiquement atypique,-31.714,0.0,0.972,3950.204
322,0,0.0455,0.0,0.0,0.0182,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,1.314,493.294
323,0,0.1906,0.0,0.0,0.0762,0,0,0,0,0,VERT,Comportement statistiquement atypique,-21.333,0.111,0.99,1691.181
324,0,0.0911,0.0,0.0,0.0365,0,0,0,0,0,VERT,Comportement statistiquement atypique,-29.0,0.0,0.99,2047.237
325,0,0.0104,0.0,0.0,0.0041,0,0,0,0,0,VERT,Faible encaissement (65.1%),0.0,0.0,0.651,682.167
326,0,0.0623,0.0,0.0,0.0249,0,0,0,0,0,VERT,Faible encaissement (79.0%),-39.4,0.0,0.79,2692.719
327,0,0.0402,0.0,0.0,0.0161,0,0,0,0,0,VERT,Faible encaissement (58.7%),-12.125,0.0,0.587,1832.034
328,0,0.0372,0.0,0.0,0.0149,0,0,0,0,0,VERT,Comportement statistiquement atypique,-34.0,0.0,0.994,1803.808
329,0,0.0753,0.0,0.0,0.0301,0,0,0,0,0,VERT,Faible encaissement (54.4%),-36.833,0.0,0.544,2917.422
330,1,0.0757,0.0,0.0,0.0303,0,0,0,0,0,VERT,Faible encaissement (0.0%),0.0,0.0,0.0,405.077
331,0,0.0339,0.0,0.0,0.0136,0,0,0,0,0,VERT,Faible encaissement (37.6%),0.0,0.0,0.376,353.018
332,0,0.0022,0.0,0.0,0.0009,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.993,990.622
333,0,0.0083,0.0,0.0,0.0033,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,1.0,794.735
334,0,0.023,0.0,0.0,0.0092,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,1.0,132.91
335,0,0.0028,0.0,0.0,0.0011,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.994,628.635
336,0,0.0096,0.0,0.0,0.0038,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,1.0,610.594
337,0,0.0145,0.0,0.0,0.0058,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.99,2218.075
338,0,0.0628,0.0,0.0,0.0251,0,0,0,0,0,VERT,Comportement statistiquement atypique,-17.0,0.0,1.307,3229.759
339,0,0.0134,0.0,0.0,0.0054,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,1.0,419.198
340,0,0.0675,0.0,0.0,0.027,0,0,0,0,0,VERT,Comportement statistiquement atypique,-41.25,0.0,1.039,2677.536
341,0,0.0284,0.0,0.0,0.0114,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.997,663.705
342,0,0.022,0.0,0.0,0.0088,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.989,529.167
343,0,0.157,0.0,0.0,0.0628,0,0,0,0,0,VERT,Comportement statistiquement atypique,-52.75,0.0,0.998,1466.976
344,0,0.027,0.0,0.0,0.0108,0,0,0,0,0,VERT,Faible encaissement (45.7%),0.0,0.0,0.457,503.026
345,0,0.0695,0.0,0.0,0.0278,0,0,0,0,0,VERT,Comportement statistiquement atypique,-35.3,0.0,0.84,4409.424
346,0,0.0063,0.0,0.0,0.0025,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.928,606.337
347,0,0.0089,0.0,0.0,0.0036,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.974,449.197
348,0,0.0108,0.0,0.0,0.0043,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,1.0,526.617
349,0,0.0992,0.0,0.0,0.0397,0,0,0,0,0,VERT,Comportement statistiquement atypique,-41.214,0.0,1.058,954.123
350,0,0.0186,0.0,0.0,0.0074,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.888,1301.261
351,0,0.0577,0.0,0.0,0.0231,0,0,0,0,0,VERT,Faible encaissement (79.6%),-22.143,0.0,0.796,1989.484
352,0,0.0144,0.0,0.0,0.0058,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.98,393.071
353,0,0.238,0.0,0.0,0.0952,0,0,0,0,0,VERT,Comportement statistiquement atypique,-63.5,0.0,0.994,1238.904
354,0,0.057,0.0,0.0,0.0228,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.997,972.083
355,0,0.0666,0.0,0.0,0.0266,0,0,0,0,0,VERT,Comportement statistiquement atypique,-23.667,0.0,0.856,2208.986
356,0,0.0124,0.0,0.0,0.005,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,1.0,467.342
357,0,0.0179,0.0,0.0,0.0072,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.875,512.81
358,0,0.0194,0.0,0.0,0.0077,0,0,0,0,0,VERT,Faible encaissement (50.1%),0.0,0.0,0.501,1213.651
359,0,0.0782,0.0,0.0,0.0313,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.999,1381.116
360,0,0.0399,0.0,0.0,0.0159,0,0,0,0,0,VERT,Comportement statistiquement atypique,-27.182,0.0,0.992,2237.651
361,0,0.0486,0.0,0.0,0.0194,0,0,0,0,0,VERT,Comportement statistiquement atypique,-26.889,0.0,1.194,1970.068
362,0,0.0773,0.0,0.0,0.0309,0,0,0,0,0,VERT,Comportement statistiquement atypique,-45.429,0.0,1.057,714.388
363,0,0.1359,0.0,0.0,0.0544,0,0,0,0,0,VERT,Comportement statistiquement atypique,-45.0,0.0,0.998,699.834
364,0,0.137,0.0,0.0,0.0548,0,0,0,0,0,VERT,Comportement statistiquement atypique,-49.167,0.0,0.991,1645.051
365,0,0.0084,0.0,0.0,0.0033,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,1.0,770.261
366,0,0.2452,0.0,0.0,0.0981,0,0,0,0,0,VERT,Comportement statistiquement atypique,-60.5,0.0,1.0,660.853
367,0,0.0561,0.0,0.0,0.0225,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,1.323,2198.098
368,0,0.0644,0.0,0.0,0.0258,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,1.474,774.684
369,0,0.1216,0.0,0.0,0.0486,0,0,0,0,0,VERT,Comportement statistiquement atypique,-30.0,0.0,0.816,4381.739
370,0,0.0162,0.0,0.0,0.0065,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.806,1374.184
371,0,0.047,0.0,0.0,0.0188,0,0,0,0,0,VERT,Comportement statistiquement atypique,-25.571,0.0,0.816,1490.468
372,0,0.055,0.0,0.0,0.022,0,0,0,0,0,VERT,Comportement statistiquement atypique,-30.143,0.0,1.052,625.495
373,0,0.0482,0.0,0.0,0.0193,0,0,0,0,0,VERT,Comportement statistiquement atypique,-9.571,0.0,1.352,1126.722
374,0,0.0056,0.0,0.0,0.0023,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.99,1802.901
375,0,0.0591,0.0,0.0,0.0237,0,0,0,0,0,VERT,Comportement statistiquement atypique,-36.556,0.0,0.95,1570.405
376,0,0.0071,0.0,0.0,0.0028,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,1.0,753.298
377,0,0.0416,0.0,0.0,0.0166,0,0,0,0,0,VERT,Comportement statistiquement atypique,-6.529,0.0,0.909,1341.069
378,0,0.0861,0.0,0.0,0.0345,0,0,0,0,0,VERT,Faible encaissement (31.6%),-26.0,0.0,0.316,1391.942
379,0,0.0964,0.0,0.0,0.0385,0,0,0,0,0,VERT,Faible encaissement (73.9%),-36.75,0.0,0.739,3381.091
380,0,0.3033,0.0,0.0,0.1213,0,0,0,0,0,VERT,Comportement statistiquement atypique,-58.0,0.0,0.99,6056.323
381,0,0.0553,0.0,0.0,0.0221,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.97,1926.487
382,0,0.057,0.0,0.0,0.0228,0,0,0,0,0,VERT,Comportement statistiquement atypique,-43.0,0.0,0.99,2786.288
383,0,0.1504,0.0,0.0,0.0602,0,0,0,0,0,VERT,Comportement statistiquement atypique,-52.0,0.0,0.99,2643.436
384,0,0.0138,0.0,0.0,0.0055,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.971,1654.68
385,0,0.0527,0.0,0.0,0.0211,0,0,0,0,0,VERT,Comportement statistiquement atypique,-31.385,0.0,0.892,2675.174
386,0,0.0103,0.0,0.0,0.0041,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.978,1470.126
387,0,0.0111,0.0,0.0,0.0044,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.99,1793.147
388,0,0.0123,0.0,0.0,0.0049,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,1.0,500.614
389,0,0.1277,0.0,0.0,0.0511,0,0,0,0,0,VERT,Comportement statistiquement atypique,-39.571,0.0,0.897,6523.336
390,0,0.0164,0.0,0.0,0.0066,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,1.0,305.954
391,0,0.0126,0.0,0.0,0.005,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,1.0,486.474
392,0,0.0057,0.0,0.0,0.0023,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,1.0,1724.87
393,0,0.003,0.0,0.0,0.0012,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.992,804.031
394,0,0.0253,0.0,0.0,0.0101,0,0,0,0,0,VERT,Faible encaissement (18.5%),0.0,0.0,0.185,699.097
395,0,0.2674,0.0,0.0,0.1069,0,0,0,0,0,VERT,Comportement statistiquement atypique,-60.0,0.0,0.99,4441.063
396,0,0.0188,0.0,0.0,0.0075,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.991,1841.262
397,0,0.0612,0.0,0.0,0.0245,0,0,0,0,0,VERT,Comportement statistiquement atypique,-43.0,0.0,1.0,695.37
398,0,0.0437,0.0,0.0,0.0175,0,0,0,0,0,VERT,Comportement statistiquement atypique,-15.571,0.0,0.912,869.28
399,0,0.0075,0.0,0.0,0.003,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.994,1165.998
400,0,0.0948,0.0,0.0,0.0379,0,0,0,0,0,VERT,Comportement statistiquement atypique,-41.231,0.0,0.86,1148.164
401,0,0.0228,0.0,0.0,0.0091,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.871,1593.801
402,0,0.0539,0.0,0.0,0.0216,0,0,0,0,0,VERT,Comportement statistiquement atypique,-22.333,0.0,1.221,1080.959
403,0,0.0089,0.0,0.0,0.0036,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.99,1572.91
404,0,0.1095,0.0,0.0,0.0438,0,0,0,0,0,VERT,Comportement statistiquement atypique,-45.818,0.0,1.108,586.004
405,0,0.1638,0.0,0.0,0.0655,0,0,0,0,0,VERT,Comportement statistiquement atypique,-20.081,0.0,0.954,692.58
406,0,0.0345,0.0,0.0,0.0138,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.827,3254.277
407,0,0.0661,0.0,0.0,0.0264,0,0,0,0,0,VERT,Comportement statistiquement atypique,-21.05,0.0,0.888,2082.359
408,0,0.0263,0.0,0.0,0.0105,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.938,1399.761
409,0,0.035,0.0,0.0,0.014,0,0,0,0,0,VERT,Comportement statistiquement atypique,-26.0,0.0,0.994,1300.894
410,0,0.0132,0.0,0.0,0.0053,0,0,0,0,0,VERT,Faible encaissement (59.9%),0.0,0.0,0.599,1192.424
411,0,0.0559,0.0,0.0,0.0224,0,0,0,0,0,VERT,Comportement statistiquement atypique,-45.143,0.0,0.852,1157.385
412,0,0.0032,0.0,0.0,0.0013,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,0.995,978.639
413,0,0.0125,0.0,0.0,0.005,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.0,0.0,1.0,465.25
414,0,0.0147,0.0,0.0,0.0059,0,0,0,0,0,VERT,Faible encaissement (67.1%),0.0,0.0,0.671,1894.817
415,0,0.05,0.0,0.0,0.02,0,0,0,0,0,VERT,Faible encaissement (36.5%),-17.0,0.0,0.365,599.612
