client_index,score_gnn,score_contagion,score_final_m2,label_reel,alerte
691,0.0,3.67,1.1,0,VERT
692,0.04,0.07,0.05,0,VERT
693,0.0,14.12,4.24,0,VERT
694,0.14,17.17,5.25,0,VERT
695,42.35,0.22,29.71,0,VERT
696,0.49,21.2,6.7,0,VERT
697,0.05,9.33,2.83,0,VERT
698,2.81,1.9,2.54,0,VERT
699,0.13,11.57,3.56,0,VERT
700,0.2,18.09,5.57,0,VERT
701,2.73,2.77,2.74,0,VERT
702,1.08,2.21,1.42,0,VERT
703,0.36,6.15,2.1,0,VERT
704,1.46,4.09,2.25,0,VERT
705,10.84,2.96,8.48,0,VERT
706,0.01,4.67,1.41,0,VERT
707,4.47,5.84,4.88,0,VERT
708,10.41,5.11,8.82,0,VERT
709,2.11,26.91,9.55,0,VERT
710,3.11,34.58,12.55,0,VERT
711,2.88,3.11,2.95,0,VERT
712,99.53,1.93,70.25,1,ROUGE
713,1.34,1.52,1.4,0,VERT
714,2.32,1.0,1.92,0,VERT
715,3.55,33.99,12.68,0,VERT
716,0.66,34.4,10.78,0,VERT
717,0.22,21.13,6.49,0,VERT
718,0.48,1.22,0.7,0,VERT
719,2.41,1.42,2.11,0,VERT
720,0.03,1.21,0.38,0,VERT
721,3.38,33.58,12.44,0,VERT
722,99.56,1.98,70.29,1,ROUGE
723,0.58,50.63,15.59,0,VERT
724,0.03,49.78,14.96,0,VERT
725,0.59,25.74,8.14,0,VERT
726,0.26,49.78,15.12,0,VERT
727,0.01,0.21,0.07,0,VERT
728,99.56,0.29,69.78,1,ORANGE
729,0.08,0.01,0.06,0,VERT
730,0.01,0.04,0.02,0,VERT
731,0.01,16.88,5.07,0,VERT
732,0.04,25.14,7.57,0,VERT
733,0.11,25.12,7.61,0,VERT
734,1.25,0.05,0.89,0,VERT
735,99.17,0.08,69.44,1,ORANGE
736,0.51,19.83,6.31,0,VERT
737,1.85,23.8,8.44,0,VERT
738,0.02,0.37,0.13,0,VERT
739,0.17,33.82,10.27,0,VERT
740,0.02,0.57,0.18,0,VERT
741,0.23,0.31,0.25,0,VERT
742,0.45,0.07,0.34,0,VERT
743,1.02,1.05,1.03,0,VERT
744,94.91,4.16,67.69,1,ORANGE
745,4.16,47.97,17.3,0,VERT
746,0.88,1.49,1.06,0,VERT
747,0.4,2.59,1.06,0,VERT
748,3.06,1.93,2.72,0,VERT
749,3.45,1.14,2.76,0,VERT
750,0.05,0.67,0.24,0,VERT
751,1.27,0.75,1.11,0,VERT
752,8.96,0.55,6.44,0,VERT
753,0.37,1.21,0.62,0,VERT
754,0.97,2.46,1.42,0,VERT
755,0.76,0.5,0.68,0,VERT
756,0.89,0.87,0.88,0,VERT
757,0.12,2.13,0.72,0,VERT
758,5.27,3.36,4.7,0,VERT
759,0.93,3.63,1.74,0,VERT
760,0.8,3.11,1.49,0,VERT
761,8.35,19.75,11.77,0,VERT
762,7.59,37.36,16.52,0,VERT
763,6.95,7.97,7.26,0,VERT
764,99.01,25.1,76.84,1,ROUGE
765,6.13,21.05,10.61,0,VERT
766,0.18,29.48,8.97,0,VERT
767,98.19,32.13,78.37,1,ROUGE
768,2.04,27.25,9.6,0,VERT
769,9.32,27.24,14.69,0,VERT
770,56.29,13.41,43.43,0,ORANGE
771,3.62,32.81,12.38,0,VERT
772,0.0,0.0,0.0,0,VERT
773,0.01,0.0,0.01,0,VERT
774,0.0,5.27,1.58,0,VERT
775,0.0,0.54,0.16,0,VERT
776,0.01,1.59,0.48,0,VERT
777,0.0,1.04,0.31,0,VERT
778,0.2,1.09,0.47,0,VERT
779,0.07,0.27,0.13,0,VERT
780,3.11,0.23,2.25,0,VERT
781,0.46,1.06,0.64,0,VERT
782,1.06,0.93,1.02,0,VERT
783,0.1,1.15,0.42,0,VERT
784,2.74,0.91,2.19,0,VERT
785,0.92,1.16,0.99,0,VERT
786,1.56,1.36,1.5,0,VERT
787,0.25,1.13,0.51,0,VERT
788,1.44,0.66,1.21,0,VERT
789,0.06,3.29,1.03,0,VERT
790,0.1,4.85,1.52,0,VERT
791,1.67,3.73,2.29,0,VERT
792,0.98,4.85,2.14,0,VERT
793,0.1,0.75,0.3,0,VERT
794,8.19,0.7,5.94,0,VERT
795,10.86,0.72,7.82,0,VERT
796,0.69,5.5,2.13,0,VERT
797,0.14,36.99,11.19,0,VERT
798,0.26,25.12,7.72,0,VERT
799,9.22,16.09,11.28,0,VERT
800,0.94,0.56,0.83,0,VERT
801,0.01,20.93,6.28,0,VERT
802,1.69,50.37,16.29,0,VERT
803,99.41,20.24,75.66,1,ROUGE
804,2.85,31.56,11.46,0,VERT
805,99.33,20.27,75.61,1,ROUGE
806,1.41,17.05,6.1,0,VERT
807,2.69,0.08,1.91,0,VERT
808,0.18,34.48,10.47,0,VERT
809,0.06,40.63,12.23,0,VERT
810,0.59,13.13,4.35,0,VERT
811,0.3,8.87,2.87,0,VERT
812,0.79,1.26,0.93,0,VERT
813,25.96,0.21,18.23,0,VERT
814,0.08,13.37,4.07,0,VERT
815,0.16,13.37,4.12,0,VERT
816,0.09,25.96,7.85,0,VERT
817,0.11,8.82,2.72,0,VERT
818,0.14,8.82,2.74,0,VERT
819,2.99,8.3,4.58,0,VERT
820,0.11,1.31,0.47,0,VERT
821,0.42,1.21,0.66,0,VERT
822,0.48,33.72,10.45,0,VERT
823,1.68,33.32,11.17,0,VERT
824,15.94,3.79,12.3,0,VERT
825,1.47,2.81,1.87,0,VERT
826,7.63,5.55,7.01,0,VERT
827,2.61,6.51,3.78,0,VERT
828,5.17,27.35,11.82,0,VERT
829,0.3,17.65,5.51,0,VERT
830,1.64,1.04,1.46,0,VERT
831,0.64,1.98,1.04,0,VERT
832,1.31,1.46,1.35,0,VERT
833,0.12,1.92,0.66,0,VERT
834,5.24,0.58,3.84,0,VERT
835,0.25,2.93,1.05,0,VERT
836,1.91,2.74,2.16,0,VERT
837,3.26,2.28,2.96,0,VERT
838,2.64,2.09,2.47,0,VERT
839,2.32,1.64,2.12,0,VERT
840,5.73,1.28,4.4,0,VERT
841,0.85,2.32,1.29,0,VERT
842,0.22,27.8,8.49,0,VERT
843,1.09,22.77,7.59,0,VERT
844,0.03,27.8,8.36,0,VERT
845,8.58,0.45,6.14,0,VERT
846,0.72,0.45,0.64,0,VERT
847,99.58,0.29,69.79,1,ORANGE
848,0.03,49.84,14.97,0,VERT
849,0.1,49.81,15.01,0,VERT
850,0.51,0.42,0.48,0,VERT
851,0.09,0.42,0.19,0,VERT
852,0.27,0.36,0.3,0,VERT
853,0.38,5.66,1.96,0,VERT
854,1.34,11.02,4.25,0,VERT
855,0.6,0.36,0.53,0,VERT
856,2.67,0.49,2.02,0,VERT
857,0.49,1.74,0.87,0,VERT
858,21.56,1.65,15.59,0,VERT
859,1.24,3.47,1.91,0,VERT
860,3.23,6.75,4.29,0,VERT
861,3.72,2.66,3.4,0,VERT
862,0.33,2.49,0.98,0,VERT
863,6.13,0.18,4.34,0,VERT
864,0.03,2.83,0.87,0,VERT
865,1.3,2.06,1.53,0,VERT
866,5.68,2.51,4.73,0,VERT
867,0.02,0.71,0.23,0,VERT
868,2.34,1.25,2.01,0,VERT
869,2.04,1.01,1.73,0,VERT
870,1.97,1.34,1.78,0,VERT
871,2.59,2.12,2.45,0,VERT
872,0.13,1.59,0.57,0,VERT
873,0.98,1.17,1.04,0,VERT
874,0.25,0.52,0.33,0,VERT
875,0.06,0.43,0.17,0,VERT
876,0.02,2.65,0.81,0,VERT
877,0.03,2.65,0.82,0,VERT
878,10.15,0.11,7.14,0,VERT
879,0.04,0.11,0.06,0,VERT
880,0.06,0.1,0.07,0,VERT
881,0.36,0.11,0.28,0,VERT
882,0.28,0.27,0.28,0,VERT
883,0.27,5.39,1.81,0,VERT
884,0.12,0.09,0.11,0,VERT
885,0.0,13.43,4.03,0,VERT
886,0.16,5.42,1.74,0,VERT
887,26.7,0.78,18.93,0,VERT
888,2.86,2.06,2.62,0,VERT
889,0.65,3.16,1.4,0,VERT
890,0.78,3.42,1.57,0,VERT
891,3.46,11.45,5.86,0,VERT
892,0.01,10.11,3.04,0,VERT
893,0.8,7.74,2.88,0,VERT
894,0.21,1.17,0.5,0,VERT
895,60.12,1.42,42.51,0,ORANGE
896,0.25,1.42,0.6,0,VERT
897,0.19,15.34,4.74,0,VERT
898,0.62,12.3,4.12,0,VERT
899,0.4,0.23,0.35,0,VERT
900,0.02,0.25,0.09,0,VERT
901,0.1,0.35,0.17,0,VERT
902,2.53,10.37,4.88,0,VERT
903,0.58,2.73,1.23,0,VERT
904,10.37,2.95,8.14,0,VERT
905,1.06,2.44,1.47,0,VERT
906,0.84,3.44,1.62,0,VERT
907,1.58,23.6,8.19,0,VERT
908,2.85,48.64,16.59,0,VERT
909,0.11,10.16,3.12,0,VERT
910,0.9,10.55,3.79,0,VERT
911,33.42,1.94,23.98,0,VERT
912,1.71,8.62,3.78,0,VERT
913,0.04,8.46,2.56,0,VERT
914,99.77,8.9,72.51,1,ROUGE
915,19.28,50.85,28.75,0,VERT
916,1.93,21.85,7.91,0,VERT
917,5.49,17.15,8.99,0,VERT
918,8.08,2.76,6.49,0,VERT
919,10.68,2.15,8.12,0,VERT
920,0.26,2.72,1.0,0,VERT
921,1.06,2.15,1.39,0,VERT
922,0.14,2.65,0.89,0,VERT
923,0.73,3.04,1.42,0,VERT
924,0.45,3.96,1.5,0,VERT
925,3.95,3.34,3.77,0,VERT
926,14.42,2.08,10.72,0,VERT
927,0.21,6.26,2.02,0,VERT
928,0.02,4.0,1.22,0,VERT
929,1.5,4.0,2.25,0,VERT
930,3.74,1.61,3.1,0,VERT
931,11.4,1.07,8.3,0,VERT
932,0.4,0.68,0.48,0,VERT
933,0.53,0.77,0.6,0,VERT
934,0.6,0.75,0.65,0,VERT
935,0.97,16.83,5.73,0,VERT
936,1.8,4.58,2.63,0,VERT
937,0.67,34.32,10.76,0,VERT
938,1.66,1.15,1.51,0,VERT
939,99.5,1.9,70.22,1,ROUGE
940,0.21,2.91,1.02,0,VERT
941,2.75,36.35,12.83,0,VERT
942,2.61,27.47,10.07,0,VERT
943,3.37,49.73,17.28,0,VERT
944,0.8,1.87,1.12,0,VERT
945,0.21,3.31,1.14,0,VERT
946,4.61,3.88,4.39,0,VERT
947,3.26,1.95,2.87,0,VERT
948,3.17,2.06,2.84,0,VERT
949,2.5,3.22,2.71,0,VERT
950,1.61,1.75,1.65,0,VERT
951,5.18,0.28,3.71,0,VERT
952,0.31,2.78,1.05,0,VERT
953,0.38,2.05,0.88,0,VERT
954,0.71,1.16,0.84,0,VERT
955,0.38,1.75,0.79,0,VERT
956,0.07,2.22,0.71,0,VERT
957,1.08,1.22,1.12,0,VERT
958,0.73,1.08,0.83,0,VERT
959,0.57,0.75,0.62,0,VERT
960,0.01,0.89,0.27,0,VERT
961,1.76,0.4,1.35,0,VERT
962,1.49,0.01,1.05,0,VERT
963,0.68,0.75,0.7,0,VERT
964,0.01,1.31,0.4,0,VERT
965,0.48,5.17,1.89,0,VERT
966,4.75,5.54,4.99,0,VERT
967,2.13,4.75,2.92,0,VERT
968,0.03,2.45,0.76,0,VERT
969,2.28,14.24,5.87,0,VERT
970,17.7,2.25,13.07,0,VERT
971,1.97,1.88,1.94,0,VERT
972,2.91,5.37,3.65,0,VERT
973,1.65,5.36,2.76,0,VERT
974,19.65,0.28,13.84,0,VERT
975,0.28,9.84,3.15,0,VERT
976,3.63,1.9,3.11,0,VERT
977,0.94,2.93,1.54,0,VERT
978,6.02,15.41,8.84,0,VERT
979,3.46,13.84,6.57,0,VERT
980,0.0,17.1,5.13,0,VERT
981,0.43,0.01,0.3,0,VERT
982,0.25,0.56,0.34,0,VERT
983,0.08,0.06,0.07,0,VERT
984,0.04,0.09,0.06,0,VERT
985,0.01,0.14,0.05,0,VERT
986,0.0,0.07,0.02,0,VERT
987,0.0,0.62,0.19,0,VERT
988,0.0,0.86,0.26,0,VERT
989,0.0,1.13,0.34,0,VERT
990,3.37,0.0,2.36,0,VERT
991,0.01,0.89,0.27,0,VERT
992,99.6,2.1,70.35,1,ROUGE
993,3.98,99.6,32.67,0,ORANGE
994,0.26,20.29,6.27,0,VERT
995,0.0,20.29,6.09,0,VERT
996,4.17,25.32,10.51,0,VERT
997,0.16,0.33,0.21,0,VERT
998,1.26,1.25,1.26,0,VERT
999,0.41,1.05,0.6,0,VERT
1000,0.79,0.46,0.69,0,VERT
1001,0.52,0.45,0.5,0,VERT
1002,0.55,0.61,0.57,0,VERT
1003,2.32,0.39,1.74,0,VERT
1004,0.28,1.46,0.63,0,VERT
1005,0.6,0.63,0.61,0,VERT
1006,0.28,0.22,0.26,0,VERT
1007,0.52,1.28,0.75,0,VERT
1008,0.15,1.1,0.44,0,VERT
1009,0.27,0.6,0.37,0,VERT
1010,0.24,0.55,0.33,0,VERT
1011,0.72,0.67,0.7,0,VERT
1012,0.12,0.72,0.3,0,VERT
1013,1.21,0.49,0.99,0,VERT
1014,0.32,0.62,0.41,0,VERT
1015,0.29,0.86,0.46,0,VERT
1016,1.66,25.32,8.76,0,VERT
1017,0.25,16.86,5.23,0,VERT
1018,99.75,25.14,77.37,1,ROUGE
1019,0.19,50.0,15.13,0,VERT
1020,0.6,20.42,6.55,0,VERT
1021,99.47,17.29,74.82,1,ROUGE
1022,0.3,25.4,7.83,0,VERT
1023,0.51,20.36,6.46,0,VERT
1024,0.64,25.22,8.01,0,VERT
1025,0.94,16.97,5.75,0,VERT
1026,0.38,0.67,0.47,0,VERT
1027,0.39,0.61,0.46,0,VERT
1028,0.69,0.5,0.63,0,VERT
1029,0.61,1.56,0.89,0,VERT
1030,2.25,0.42,1.7,0,VERT
1031,0.22,18.05,5.57,0,VERT
1032,0.54,34.92,10.86,0,VERT
1033,0.45,25.69,8.02,0,VERT
1034,3.31,3.57,3.39,0,VERT
1035,1.55,5.61,2.77,0,VERT
1036,99.91,4.13,71.18,1,ROUGE
1037,99.92,9.72,72.86,1,ROUGE
1038,6.51,53.58,20.63,0,VERT
1039,12.92,30.24,18.12,0,VERT
1040,13.04,0.65,9.32,0,VERT
1041,0.3,5.56,1.88,0,VERT
1042,0.16,6.61,2.09,0,VERT
1043,0.58,2.95,1.29,0,VERT
1044,1.12,0.21,0.85,0,VERT
1045,0.24,1.12,0.5,0,VERT
1046,0.14,20.42,6.22,0,VERT
1047,0.17,0.5,0.27,0,VERT
1048,1.09,0.4,0.88,0,VERT
1049,99.78,1.27,70.23,1,ROUGE
1050,0.38,25.3,7.85,0,VERT
1051,0.24,0.94,0.45,0,VERT
1052,0.03,1.76,0.55,0,VERT
1053,3.28,33.35,12.3,0,VERT
1054,0.2,0.22,0.21,0,VERT
1055,0.03,0.27,0.1,0,VERT
1056,0.02,0.15,0.06,0,VERT
1057,0.23,20.18,6.21,0,VERT
1058,0.07,33.62,10.13,0,VERT
1059,0.57,20.2,6.46,0,VERT
1060,43.08,37.33,41.36,0,ORANGE
1061,99.83,13.17,73.83,1,ROUGE
1062,0.16,0.13,0.15,0,VERT
1063,1.71,0.19,1.25,0,VERT
1064,0.15,0.94,0.39,0,VERT
1065,0.33,0.67,0.43,0,VERT
1066,0.33,0.31,0.32,0,VERT
1067,0.28,0.39,0.31,0,VERT
1068,0.53,2.2,1.03,0,VERT
1069,0.37,4.97,1.75,0,VERT
1070,7.56,11.16,8.64,0,VERT
1071,7.68,7.56,7.64,0,VERT
1072,14.65,5.33,11.85,0,VERT
1073,7.88,2.93,6.39,0,VERT
1074,1.73,4.26,2.49,0,VERT
1075,7.9,8.19,7.99,0,VERT
1076,4.51,8.09,5.58,0,VERT
1077,6.3,8.56,6.98,0,VERT
1078,7.65,5.18,6.91,1,VERT
1079,4.06,6.98,4.93,0,VERT
1080,6.92,8.03,7.25,0,VERT
1081,1.26,9.0,3.58,0,VERT
1082,23.64,4.09,17.77,0,VERT
1083,2.52,3.78,2.9,0,VERT
1084,5.13,4.61,4.98,0,VERT
1085,0.85,3.78,1.73,0,VERT
1086,19.05,2.09,13.96,0,VERT
1087,4.09,8.54,5.43,0,VERT
1088,2.83,2.1,2.61,0,VERT
1089,3.42,1.0,2.7,0,VERT
1090,1.93,3.12,2.29,0,VERT
1091,0.08,5.04,1.57,0,VERT
1092,0.11,0.37,0.19,0,VERT
1093,0.53,0.19,0.43,0,VERT
1094,0.26,0.33,0.28,0,VERT
1095,0.33,26.9,8.3,0,VERT
1096,99.51,25.41,77.28,1,ROUGE
1097,0.85,25.44,8.23,0,VERT
1098,99.27,49.92,84.46,1,ROUGE
1099,0.45,0.3,0.41,0,VERT
1100,0.39,0.3,0.36,0,VERT
1101,0.02,0.42,0.14,0,VERT
1102,0.51,0.42,0.48,0,VERT
1103,0.0,3.3,0.99,0,VERT
1104,0.27,0.06,0.21,0,VERT
1105,0.12,0.14,0.12,0,VERT
1106,0.2,0.07,0.16,0,VERT
1107,0.11,0.06,0.1,0,VERT
1108,0.12,0.1,0.11,0,VERT
1109,0.05,0.08,0.06,0,VERT
1110,0.1,0.07,0.09,0,VERT
1111,0.02,0.08,0.04,0,VERT
1112,0.08,0.09,0.08,0,VERT
1113,0.0,0.11,0.03,0,VERT
1114,0.02,0.11,0.05,0,VERT
1115,0.08,33.48,10.1,0,VERT
1116,0.06,20.0,6.04,0,VERT
1117,0.24,24.94,7.65,0,VERT
1118,1.11,1.32,1.17,0,VERT
1119,0.7,1.65,0.99,0,VERT
1120,0.03,0.44,0.15,0,VERT
1121,7.0,0.42,5.02,0,VERT
1122,0.35,7.0,2.34,0,VERT
1123,0.1,4.19,1.33,0,VERT
1124,0.28,2.43,0.93,0,VERT
1125,0.24,2.19,0.83,0,VERT
1126,0.52,2.91,1.24,0,VERT
1127,0.35,0.35,0.35,0,VERT
1128,1.38,0.28,1.05,0,VERT
1129,1.01,0.52,0.86,0,VERT
1130,0.8,0.99,0.86,0,VERT
1131,0.96,0.9,0.94,0,VERT
1132,0.41,0.47,0.43,0,VERT
1133,0.05,0.75,0.26,0,VERT
1134,0.55,0.24,0.46,0,VERT
1135,0.4,0.27,0.36,0,VERT
1136,1.33,0.23,1.0,0,VERT
1137,0.45,0.27,0.4,0,VERT
1138,0.14,0.35,0.2,0,VERT
1139,0.26,0.69,0.39,0,VERT
1140,0.37,0.72,0.47,0,VERT
1141,0.13,1.56,0.56,0,VERT
1142,1.56,0.25,1.17,0,VERT
1143,0.43,0.4,0.42,0,VERT
1144,0.31,0.55,0.38,0,VERT
1145,0.45,0.48,0.46,0,VERT
1146,1.05,0.38,0.85,0,VERT
1147,0.14,1.35,0.5,0,VERT
1148,8.27,0.14,5.83,0,VERT
1149,0.09,0.14,0.11,0,VERT
1150,0.81,0.59,0.74,0,VERT
1151,0.32,1.92,0.8,0,VERT
1152,0.11,2.21,0.74,0,VERT
1153,0.65,0.41,0.58,0,VERT
1154,5.83,0.22,4.15,0,VERT
1155,0.98,1.37,1.1,0,VERT
1156,3.93,0.65,2.95,0,VERT
1157,0.32,1.66,0.72,0,VERT
1158,0.33,0.37,0.34,0,VERT
1159,1.48,0.37,1.15,0,VERT
1160,0.38,0.61,0.45,0,VERT
1161,0.32,0.6,0.4,0,VERT
1162,0.06,0.54,0.21,0,VERT
1163,0.12,0.6,0.26,0,VERT
1164,0.13,1.08,0.42,0,VERT
1165,0.03,0.71,0.24,0,VERT
1166,0.56,1.04,0.7,0,VERT
1167,1.5,1.86,1.61,0,VERT
1168,1.86,0.7,1.51,0,VERT
1169,2.13,1.73,2.01,0,VERT
1170,0.24,2.83,1.02,0,VERT
1171,2.82,2.07,2.6,0,VERT
1172,5.36,1.3,4.14,0,VERT
1173,0.31,14.9,4.69,0,VERT
1174,1.69,0.31,1.28,0,VERT
1175,0.27,33.36,10.2,0,VERT
1176,99.69,0.21,69.84,1,ORANGE
1177,0.02,1.49,0.46,0,VERT
1178,0.24,0.19,0.23,0,VERT
1179,0.19,0.13,0.17,0,VERT
1180,0.08,0.18,0.11,0,VERT
1181,0.04,20.12,6.06,0,VERT
1182,0.11,0.22,0.14,0,VERT
1183,0.25,0.48,0.32,0,VERT
1184,0.19,2.17,0.78,0,VERT
1185,0.14,2.22,0.77,0,VERT
1186,0.1,33.38,10.08,0,VERT
1187,0.01,66.36,19.91,0,VERT
1188,0.17,33.65,10.21,0,VERT
1189,0.16,50.23,15.18,0,VERT
1190,0.21,99.72,30.06,0,ORANGE
1191,99.72,0.12,69.84,1,ORANGE
1192,32.99,0.11,23.13,0,VERT
1193,0.09,0.13,0.1,0,VERT
1194,0.06,33.25,10.02,0,VERT
1195,0.2,5.87,1.9,0,VERT
1196,0.02,0.76,0.24,0,VERT
1197,0.59,0.02,0.42,0,VERT
1198,0.43,0.1,0.33,0,VERT
1199,1.25,0.32,0.97,0,VERT
1200,0.41,0.95,0.57,0,VERT
1201,0.09,0.69,0.27,0,VERT
1202,1.41,0.57,1.16,0,VERT
1203,0.09,0.47,0.2,0,VERT
1204,0.03,0.48,0.16,0,VERT
1205,0.04,0.06,0.05,0,VERT
1206,0.14,0.07,0.12,0,VERT
1207,0.04,0.48,0.17,0,VERT
1208,0.04,0.02,0.03,0,VERT
1209,0.0,0.1,0.03,0,VERT
1210,0.36,0.68,0.46,0,VERT
1211,0.17,0.84,0.37,0,VERT
1212,0.2,0.21,0.2,0,VERT
1213,0.11,0.33,0.18,0,VERT
1214,1.47,0.38,1.14,0,VERT
1215,0.94,0.34,0.76,0,VERT
1216,1.68,0.31,1.27,0,VERT
1217,0.31,1.52,0.67,0,VERT
1218,0.66,3.67,1.56,0,VERT
1219,1.09,3.99,1.96,0,VERT
1220,0.36,20.71,6.46,0,VERT
1221,3.22,0.88,2.52,0,VERT
1222,1.63,7.21,3.3,0,VERT
1223,0.0,49.77,14.93,0,VERT
1224,0.04,26.4,7.95,0,VERT
1225,0.34,18.89,5.9,0,VERT
1226,6.82,3.2,5.73,0,VERT
1227,0.87,2.54,1.37,0,VERT
1228,6.06,2.4,4.96,0,VERT
1229,0.02,1.58,0.49,0,VERT
1230,0.22,2.44,0.89,0,VERT
1231,6.23,0.37,4.47,0,VERT
1232,1.06,0.34,0.84,0,VERT
1233,2.04,2.64,2.22,0,VERT
1234,3.72,1.81,3.15,0,VERT
1235,1.57,16.26,5.98,0,VERT
1236,0.18,19.12,5.86,0,VERT
1237,0.26,15.51,4.83,0,VERT
1238,1.98,1.38,1.8,0,VERT
1239,71.12,2.07,50.41,0,ORANGE
1240,2.44,1.38,2.12,0,VERT
1241,0.93,1.57,1.12,0,VERT
1242,2.31,2.23,2.29,0,VERT
1243,3.53,13.32,6.47,0,VERT
1244,4.81,19.94,9.35,0,VERT
1245,4.41,3.01,3.99,0,VERT
1246,1.13,3.22,1.76,0,VERT
1247,3.09,1.88,2.73,0,VERT
1248,4.35,0.42,3.17,0,VERT
1249,0.76,4.35,1.84,0,VERT
1250,0.25,1.62,0.66,0,VERT
1251,0.25,1.38,0.59,0,VERT
1252,0.42,1.67,0.79,0,VERT
1253,0.33,0.19,0.29,0,VERT
1254,0.09,0.28,0.15,0,VERT
1255,0.25,0.19,0.23,0,VERT
1256,0.08,0.2,0.12,0,VERT
1257,0.19,0.22,0.2,0,VERT
1258,0.16,1.61,0.59,0,VERT
1259,0.01,2.43,0.74,0,VERT
1260,0.38,0.08,0.29,0,VERT
1261,0.15,0.31,0.2,0,VERT
1262,6.76,0.24,4.8,0,VERT
1263,0.62,0.29,0.52,0,VERT
1264,0.05,1.89,0.6,0,VERT
1265,0.07,1.57,0.52,0,VERT
1266,1.05,1.89,1.3,0,VERT
1267,0.12,1.88,0.65,0,VERT
1268,0.11,0.07,0.1,0,VERT
1269,0.02,0.24,0.09,0,VERT
1270,0.28,0.13,0.23,0,VERT
1271,0.09,0.17,0.11,0,VERT
1272,0.18,0.19,0.18,0,VERT
1273,0.18,0.23,0.2,0,VERT
1274,0.22,0.26,0.23,0,VERT
1275,0.02,0.3,0.1,0,VERT
1276,0.38,25.53,7.92,0,VERT
1277,0.37,14.62,4.65,0,VERT
1278,0.05,0.28,0.12,0,VERT
1279,99.8,0.73,70.08,1,ROUGE
1280,2.14,33.52,11.55,0,VERT
1281,99.57,0.16,69.75,1,ORANGE
1282,0.03,33.2,9.98,0,VERT
1283,0.0,66.47,19.94,0,VERT
1284,0.04,33.72,10.14,0,VERT
1285,3.41,0.56,2.55,0,VERT
1286,0.24,3.41,1.19,0,VERT
1287,1.5,0.75,1.28,0,VERT
1288,0.97,0.35,0.78,0,VERT
1289,0.47,0.75,0.55,0,VERT
1290,0.01,1.44,0.44,0,VERT
1291,0.23,1.05,0.48,0,VERT
1292,0.07,0.95,0.33,0,VERT
1293,1.41,2.42,1.71,0,VERT
1294,5.42,1.14,4.14,0,VERT
1295,0.87,1.18,0.96,0,VERT
1296,1.44,0.66,1.21,0,VERT
1297,1.03,0.92,1.0,0,VERT
1298,0.09,1.07,0.38,0,VERT
1299,1.29,0.8,1.14,0,VERT
1300,0.83,2.02,1.19,0,VERT
1301,4.87,0.83,3.66,0,VERT
1302,0.26,4.27,1.46,0,VERT
1303,0.92,3.44,1.67,0,VERT
1304,0.34,1.29,0.62,0,VERT
1305,1.03,1.35,1.12,0,VERT
1306,0.28,0.74,0.42,0,VERT
1307,14.69,1.09,10.61,0,VERT
1308,0.52,7.4,2.58,0,VERT
1309,0.11,5.41,1.7,0,VERT
1310,3.65,19.45,8.39,0,VERT
1311,5.73,0.44,4.14,0,VERT
1312,0.22,4.69,1.56,0,VERT
1313,1.09,1.91,1.34,0,VERT
1314,99.67,0.96,70.06,1,ROUGE
1315,0.02,1.91,0.59,0,VERT
1316,0.1,25.38,7.69,0,VERT
1317,0.02,25.38,7.63,0,VERT
1318,0.07,25.38,7.66,0,VERT
1319,3.51,0.4,2.58,0,VERT
1320,0.04,3.51,1.08,0,VERT
1321,0.76,0.93,0.81,0,VERT
1322,0.33,1.06,0.55,0,VERT
1323,0.15,1.12,0.44,0,VERT
1324,1.88,0.25,1.39,0,VERT
1325,1.14,11.87,4.36,0,VERT
1326,0.14,0.2,0.16,0,VERT
1327,0.06,0.14,0.08,0,VERT
1328,0.33,7.07,2.35,0,VERT
1329,0.28,7.42,2.42,0,VERT
1330,58.26,11.74,44.3,0,ORANGE
1331,33.84,21.9,30.26,0,ORANGE
1332,0.24,19.62,6.05,0,VERT
1333,0.01,13.59,4.08,0,VERT
1334,0.7,23.67,7.59,0,VERT
1335,47.33,11.52,36.59,0,ORANGE
1336,3.31,17.24,7.49,0,VERT
1337,19.32,8.89,16.19,0,VERT
1338,17.92,7.84,14.9,0,VERT
1339,26.66,5.23,20.23,1,VERT
1340,1.81,5.23,2.84,0,VERT
1341,5.95,6.3,6.05,0,VERT
1342,0.96,12.02,4.28,0,VERT
1343,0.89,10.53,3.78,0,VERT
1344,1.68,7.02,3.28,0,VERT
1345,0.54,0.34,0.48,0,VERT
1346,0.39,0.84,0.52,0,VERT
1347,0.29,0.83,0.45,0,VERT
1348,0.65,8.69,3.06,0,VERT
1349,0.52,6.62,2.35,0,VERT
1350,25.45,0.35,17.92,0,VERT
1351,0.1,0.39,0.19,0,VERT
1352,0.16,0.09,0.14,0,VERT
1353,0.02,0.13,0.05,0,VERT
1354,0.17,4.38,1.43,0,VERT
1355,0.06,5.23,1.61,0,VERT
1356,0.93,0.21,0.71,0,VERT
1357,0.5,0.24,0.42,0,VERT
1358,0.03,0.41,0.15,0,VERT
1359,0.06,0.11,0.07,0,VERT
1360,0.04,0.13,0.07,0,VERT
1361,0.21,0.2,0.21,0,VERT
1362,0.04,0.23,0.1,0,VERT
1363,0.05,0.13,0.07,0,VERT
1364,0.14,0.06,0.11,0,VERT
1365,0.08,0.05,0.07,0,VERT
1366,0.11,0.05,0.09,0,VERT
